_non,DepartingPort,ArrivingPort,Airline,dep_lat,dep_lon,arr_lat,arr_lon,dep_iata,arr_iata
21531,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
21571,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
21572,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
21573,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
21574,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
22231,sydney,adelaide,Qantas,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
22251,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
22252,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
22284,sydney,cairns,Qantas,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
22292,sydney,gold coast,Qantas,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
22317,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
22318,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
22319,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
22320,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
22356,sydney,perth,Qantas,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
22357,sydney,perth,Qantas,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
22810,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
22820,sydney,armidale,QantasLink,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
22831,sydney,canberra,QantasLink,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
22844,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
22850,sydney,port macquarie,QantasLink,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
22859,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
22921,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
22931,sydney,armidale,Regional Express,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
22940,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
22945,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
23879,sydney,adelaide,Virgin Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
23899,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
23900,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
23932,sydney,cairns,Virgin Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
23939,sydney,canberra,Virgin Australia,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
23955,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
23980,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
23981,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
23982,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
23983,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
24019,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
24020,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
24033,sydney,port macquarie,Virgin Australia,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
25041,sydney,adelaide,All Airlines,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
25055,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
25065,sydney,armidale,All Airlines,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
25081,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
25082,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
25114,sydney,cairns,All Airlines,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
25121,sydney,canberra,All Airlines,-33.92440033,150.9880066,-35.30690002,149.1950073,BWU,CBR
25134,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
25142,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
25167,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
25168,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
25169,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
25170,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
25206,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
25207,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
25220,sydney,port macquarie,All Airlines,-33.92440033,150.9880066,-31.43580055,152.8630066,BWU,PQQ
25229,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
25566,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
25582,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
25583,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
25623,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
25624,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
25625,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
25626,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
25964,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
25965,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
26005,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
26006,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
26007,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
26008,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
26225,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
26234,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
26239,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
26301,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
26311,sydney,ballina,Regional Express,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
26320,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
26325,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
26840,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
26841,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
26881,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
26882,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
26883,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
26884,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
27516,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
27526,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
27542,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
27543,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
27575,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
27588,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
27589,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
27590,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
27591,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
27625,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
27982,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
27998,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
27999,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
28034,sydney,gold coast,Jetstar,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
28059,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
28060,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
28061,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
28062,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
28543,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
28544,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
28584,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
28585,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
28586,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
28587,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
28623,sydney,perth,Qantas,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
28624,sydney,perth,Qantas,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
28961,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
28970,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
28975,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
29037,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
29047,sydney,ballina,Regional Express,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
29056,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
29061,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
29751,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
29752,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
29787,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
29812,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
29813,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
29814,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
29815,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
29851,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
29852,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
30607,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
30617,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
30633,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
30634,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
30666,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
30674,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
30699,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
30700,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
30701,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
30702,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
30738,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
30739,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
30751,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
31317,sydney,adelaide,Jetstar,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
31331,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
31347,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
31348,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
31380,sydney,cairns,Jetstar,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
31388,sydney,gold coast,Jetstar,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
31405,sydney,hobart,Jetstar,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
31410,sydney,launceston,Jetstar,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
31423,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
31424,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
31425,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
31426,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
32235,sydney,adelaide,Qantas,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
32255,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
32256,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
32288,sydney,cairns,Qantas,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
32296,sydney,gold coast,Qantas,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
32321,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
32322,sydney,melbourne,Qantas,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
32323,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
32324,sydney,melbourne,Qantas,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
32360,sydney,perth,Qantas,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
32361,sydney,perth,Qantas,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
32833,sydney,albury,QantasLink,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
32843,sydney,armidale,QantasLink,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
32859,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
32860,sydney,brisbane,QantasLink,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
32892,sydney,coffs harbour,QantasLink,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
32897,sydney,dubbo,QantasLink,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
32902,sydney,wagga wagga,QantasLink,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
32974,sydney,albury,Regional Express,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
32984,sydney,armidale,Regional Express,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
32994,sydney,ballina,Regional Express,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
33003,sydney,dubbo,Regional Express,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
33008,sydney,wagga wagga,Regional Express,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
34016,sydney,adelaide,Virgin Australia,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
34030,sydney,ballina,Virgin Australia,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
34046,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
34047,sydney,brisbane,Virgin Australia,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
34079,sydney,cairns,Virgin Australia,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
34084,sydney,coffs harbour,Virgin Australia,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
34092,sydney,gold coast,Virgin Australia,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
34109,sydney,hobart,Virgin Australia,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
34114,sydney,launceston,Virgin Australia,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
34127,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
34128,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
34129,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
34130,sydney,melbourne,Virgin Australia,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
34166,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
34167,sydney,perth,Virgin Australia,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
35251,sydney,adelaide,All Airlines,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
35265,sydney,albury,All Airlines,-33.92440033,150.9880066,-36.06779861,146.9579926,BWU,ABX
35275,sydney,armidale,All Airlines,-33.92440033,150.9880066,-30.52809906,151.6170044,BWU,ARM
35285,sydney,ballina,All Airlines,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
35301,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
35302,sydney,brisbane,All Airlines,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
35334,sydney,cairns,All Airlines,-33.92440033,150.9880066,-16.88579941,145.7550049,BWU,CNS
35339,sydney,coffs harbour,All Airlines,-33.92440033,150.9880066,-30.32060051,153.1159973,BWU,CFS
35344,sydney,dubbo,All Airlines,-33.92440033,150.9880066,-32.21670151,148.5749969,BWU,DBO
35352,sydney,gold coast,All Airlines,-33.92440033,150.9880066,-28.1644001,153.5050049,BWU,OOL
35369,sydney,hobart,All Airlines,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
35374,sydney,launceston,All Airlines,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
35387,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
35388,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
35389,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
35390,sydney,melbourne,All Airlines,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
35426,sydney,perth,All Airlines,-33.92440033,150.9880066,-31.94029999,115.9670029,BWU,PER
35427,sydney,perth,All Airlines,-33.92440033,150.9880066,-32.09749985,115.8809967,BWU,JAD
35444,sydney,wagga wagga,All Airlines,-33.92440033,150.9880066,-35.16529846,147.4660034,BWU,WGA
36039,sydney,adelaide,Jetstar,-33.92440033,150.9880066,-34.945,138.531006,BWU,ADL
36053,sydney,ballina,Jetstar,-33.92440033,150.9880066,-28.83390045,153.5619965,BWU,BNK
36069,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
36070,sydney,brisbane,Jetstar,-33.92440033,150.9880066,-27.57029915,153.0079956,BWU,ACF
36102,sydney,hobart,Jetstar,-33.92440033,150.9880066,-42.83610153,147.5099945,BWU,HBA
36107,sydney,launceston,Jetstar,-33.92440033,150.9880066,-41.54529953,147.2140045,BWU,LST
36120,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.673302,144.843002,BWU,MEL
36121,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-38.039398,144.468994,BWU,AVV
36122,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.97579956,145.102005,BWU,MBW
36123,sydney,melbourne,Jetstar,-33.92440033,150.9880066,-37.7281,144.901993,BWU,MEB
36617,sydney,brisbane,Qantas,-33.92440033,150.9880066,-27.38419914,153.1170044,BWU,BNE
